total_pymnt_inv,int_rate,out_prncp,purpose,total_pymnt,zip_code,funded_amnt_inv,dti,revol_util,term,delinq_2yrs,total_rec_prncp,out_prncp_inv,emp_length,verification_status,funded_amnt,disbursement_method,home_ownership,loan_amnt,revol_bal,pub_rec,total_rec_int,recoveries,grade,addr_state,sub_grade,mths_since_last_record,total_bc_limit,inq_last_6mths,all_util,annual_inc,collection_recovery_fee,default_flag
39915.57,13.49,0.0,debt_consolidation,39915.5722946272,618xx,34850.0,13.37,46.0,36 months,0,34850.0,0.0,10.0,Verified,34850,Cash,RENT,34850,7456,0,5065.57,0.0,C,IL,C2,76.0,5400,0.0,67.0,90000.0,0.0,0.0
6478.31,20.39,0.0,debt_consolidation,6478.3098325393,300xx,6000.0,12.8,57.8,36 months,0,6000.0,0.0,4.0,Not Verified,6000,Cash,RENT,6000,4395,0,478.31,0.0,D,GA,D4,76.0,4500,1.0,69.0,45091.0,0.0,0.0
12040.46,6.07,0.0,debt_consolidation,12040.4633333326,954xx,12000.0,10.46,14.1,36 months,0,12000.0,0.0,10.0,Not Verified,12000,Cash,RENT,12000,7635,0,40.46,0.0,A,CA,A2,76.0,47900,0.0,24.0,130000.0,0.0,0.0
6182.48,15.31,358.95,credit_card,6182.48,570xx,5225.0,14.19,88.8,36 months,2,4866.05,358.95,2.0,Source Verified,5225,Cash,RENT,5225,1688,1,1316.43,0.0,C,SD,C5,82.0,1900,1.0,80.0,50000.0,0.0,0.0
10860.26,18.2,0.0,debt_consolidation,10860.2600041506,756xx,10300.0,21.21,24.5,60 months,0,10300.0,0.0,10.0,Verified,10300,Cash,MORTGAGE,10300,10965,0,560.26,0.0,E,TX,E1,76.0,21000,1.0,44.0,59859.0,0.0,0.0
6163.65,21.85,22742.22,debt_consolidation,6163.65,195xx,25000.0,26.08,43.0,60 months,2,2257.78,22742.22,3.0,Verified,25000,Cash,MORTGAGE,25000,903,0,3905.87,0.0,D,PA,D5,76.0,1300,0.0,63.0,93000.0,0.0,0.0
20846.91,16.01,788.36,credit_card,20846.91,136xx,20000.0,27.08,77.3,60 months,0,19211.64,788.36,10.0,Source Verified,20000,Cash,OWN,20000,31249,0,1635.27,0.0,C,NY,C5,76.0,24500,1.0,77.0,47500.0,0.0,0.0
1503.65,14.07,2950.44,credit_card,1503.65,403xx,4000.0,23.94,27.7,36 months,0,1049.56,2950.44,7.0,Source Verified,4000,Cash,MORTGAGE,4000,9393,0,454.09,0.0,C,KY,C3,76.0,14100,2.0,34.0,58000.0,0.0,0.0
20913.19,12.74,7605.18,debt_consolidation,20913.19,952xx,24000.0,4.41,29.0,36 months,1,16394.82,7605.18,1.0,Source Verified,24000,Cash,RENT,24000,5211,1,4518.37,0.0,C,CA,C1,81.0,16100,0.0,31.0,136251.0,0.0,0.0
5012.9,12.79,0.0,debt_consolidation,5012.9000001369,665xx,4800.0,26.33,73.9,36 months,0,4800.0,0.0,10.0,Verified,4800,Cash,RENT,4800,12643,0,212.9,0.0,C,KS,C1,76.0,3200,1.0,74.0,65000.0,0.0,0.0
13562.23,19.99,9421.99,debt_consolidation,13562.23,012xx,16000.0,16.08,40.9,60 months,0,6578.01,9421.99,1.0,Verified,16000,Cash,MORTGAGE,16000,17303,0,6984.22,0.0,D,MA,D4,76.0,25500,1.0,61.0,84500.0,0.0,0.0
3044.26,9.92,6418.26,other,3132.76,540xx,8600.0,12.64,23.4,36 months,0,2431.74,6236.96,5.0,Source Verified,8850,Cash,RENT,8850,1076,0,701.02,0.0,B,WI,B2,76.0,4600,0.0,67.0,30000.0,0.0,0.0
3420.54,14.47,22724.45,debt_consolidation,3420.54,923xx,25000.0,20.96,63.7,36 months,0,2275.55,22724.45,10.0,Source Verified,25000,Cash,RENT,25000,19990,0,1144.99,0.0,C,CA,C2,76.0,18600,0.0,62.0,56000.0,0.0,0.0
16439.18,14.46,10096.37,credit_card,16439.18,756xx,20000.0,32.08,81.7,60 months,0,9903.63,10096.37,1.0,Source Verified,20000,Cash,RENT,20000,19601,0,6535.55,0.0,C,TX,C4,76.0,19800,0.0,77.0,48000.0,0.0,0.0
21946.21,6.24,0.0,credit_card,21946.2081935714,201xx,20000.0,18.04,75.8,36 months,0,20000.0,0.0,10.0,Source Verified,20000,Cash,MORTGAGE,20000,56726,0,1946.21,0.0,A,VA,A2,76.0,66600,0.0,58.0,160000.0,0.0,0.0
5724.56,13.49,2074.97,debt_consolidation,5724.56,955xx,6500.0,14.53,40.4,36 months,5,4425.03,2074.97,2.0,Not Verified,6500,Cash,RENT,6500,3074,0,1299.53,0.0,C,CA,C2,76.0,6500,0.0,104.0,45500.0,0.0,0.0
34639.47,12.99,0.0,debt_consolidation,34639.4732355414,325xx,30000.0,32.23,70.4,36 months,0,30000.0,0.0,6.0,Verified,30000,Cash,MORTGAGE,30000,32731,0,4639.47,0.0,C,FL,C2,76.0,18100,0.0,77.0,70254.48,0.0,0.0
608.24,19.92,11761.64,debt_consolidation,608.24,300xx,12000.0,34.06,31.7,60 months,0,238.36,11761.64,10.0,Not Verified,12000,Cash,MORTGAGE,12000,8229,0,369.88,0.0,D,GA,D3,76.0,26000,2.0,56.0,52000.0,0.0,0.0
1131.57,8.46,8108.63,debt_consolidation,1131.57,672xx,9000.0,26.61,42.5,36 months,0,891.37,8108.63,10.0,Source Verified,9000,Cash,MORTGAGE,9000,5140,0,240.2,0.0,A,KS,A5,76.0,7100,0.0,53.0,68200.0,0.0,0.0
7726.58,16.01,28267.17,debt_consolidation,7726.58,601xx,32000.0,26.81,55.1,60 months,0,3732.83,28267.17,10.0,Verified,32000,Cash,MORTGAGE,32000,29181,0,3993.75,0.0,C,IL,C5,76.0,29700,0.0,60.0,85000.0,0.0,0.0
6036.24,11.98,26556.92,other,6036.24,335xx,30000.0,7.12,44.6,60 months,0,3443.08,26556.92,1.0,Source Verified,30000,Cash,MORTGAGE,30000,19678,0,2593.16,0.0,B,FL,B5,76.0,23500,0.0,48.0,135000.0,0.0,0.0
2236.43,9.43,5248.95,credit_card,2236.43,934xx,7000.0,9.32,69.3,36 months,0,1751.05,5248.95,10.0,Not Verified,7000,Cash,RENT,7000,7687,0,485.38,0.0,B,CA,B1,76.0,9000,0.0,69.0,38000.0,0.0,0.0
13374.38,7.89,0.0,debt_consolidation,13374.3837345612,026xx,12000.0,11.64,41.5,36 months,1,12000.0,0.0,1.0,Verified,12000,Cash,MORTGAGE,12000,11127,0,1374.38,0.0,A,MA,A5,76.0,15900,1.0,92.0,90000.0,0.0,0.0
17988.49,22.39,0.0,debt_consolidation,17988.4940900528,330xx,13550.0,34.04,100.9,36 months,0,13550.0,0.0,10.0,Verified,13550,Cash,MORTGAGE,13550,25536,0,4438.49,0.0,E,FL,E1,76.0,25300,0.0,71.0,52000.0,0.0,0.0
16884.8,10.99,13785.26,debt_consolidation,16884.8,836xx,25000.0,27.64,64.0,60 months,0,11214.74,13785.26,10.0,Not Verified,25000,Cash,MORTGAGE,25000,13374,1,5670.06,0.0,B,ID,B4,60.0,6000,0.0,61.0,61000.0,0.0,0.0
2047.62,25.34,9378.95,debt_consolidation,2047.62,604xx,10400.0,15.4,26.9,36 months,0,1021.05,9378.95,3.0,Not Verified,10400,Cash,OWN,10400,5437,0,1026.57,0.0,E,IL,E3,76.0,14200,0.0,56.0,60000.0,0.0,0.0
12624.26,14.46,9338.24,debt_consolidation,12624.26,384xx,16800.0,25.24,87.6,60 months,1,7461.76,9338.24,1.0,Verified,16800,Cash,RENT,16800,12705,1,5162.5,0.0,C,TN,C4,110.0,13900,0.0,65.0,70000.0,0.0,0.0
2438.24,8.59,0.0,credit_card,2438.24,954xx,2400.0,2.58,5.2,36 months,0,2400.0,0.0,6.0,Verified,2400,Cash,RENT,2400,3048,0,38.24,0.0,A,CA,A5,76.0,50200,0.0,7.0,67000.0,0.0,0.0
2353.11,11.8,22306.88,debt_consolidation,2353.11,805xx,24000.0,7.64,18.7,36 months,2,1693.12,22306.88,10.0,Not Verified,24000,Cash,MORTGAGE,24000,11439,0,659.99,0.0,B,CO,B4,76.0,56800,1.0,51.0,310000.0,0.0,0.0
11934.92,8.99,10670.22,debt_consolidation,11934.92,112xx,19200.0,9.72,50.3,60 months,0,8529.78,10670.22,10.0,Not Verified,19200,Cash,RENT,19200,39493,0,3405.14,0.0,B,NY,B1,76.0,68800,0.0,50.0,110000.0,0.0,0.0
1593.83,15.49,3957.67,other,1593.83,114xx,5000.0,3.78,89.6,36 months,0,1042.33,3957.67,1.0,Source Verified,5000,Cash,RENT,5000,3047,0,551.5,0.0,C,NY,C4,76.0,3400,1.0,90.0,40000.0,0.0,0.0
7837.1,5.32,1247.98,debt_consolidation,7837.1,321xx,8400.0,25.73,50.8,36 months,0,7152.02,1247.98,4.0,Not Verified,8400,Cash,MORTGAGE,8400,12338,1,685.08,0.0,A,FL,A1,62.0,24300,0.0,74.0,64000.0,0.0,0.0
37628.18,22.74,0.0,debt_consolidation,37628.1805513495,112xx,30000.0,19.91,82.1,60 months,0,30000.0,0.0,10.0,Not Verified,30000,Cash,MORTGAGE,30000,23475,0,7628.18,0.0,E,NY,E1,76.0,20300,0.0,81.0,100000.0,0.0,0.0
9163.67,8.24,0.0,other,9163.6681518235,075xx,8400.0,10.9,79.9,36 months,0,8400.0,0.0,10.0,Not Verified,8400,Cash,RENT,8400,8553,2,763.67,0.0,B,NJ,B1,52.0,7000,0.0,64.0,95000.0,0.0,0.0
3076.59,6.67,9335.18,debt_consolidation,3076.59,981xx,12000.0,9.05,13.5,36 months,0,2664.82,9335.18,10.0,Not Verified,12000,Cash,MORTGAGE,12000,8565,0,411.77,0.0,A,WA,A2,76.0,36900,1.0,27.0,135000.0,0.0,0.0
8457.73,17.86,0.0,debt_consolidation,8457.726003235,303xx,6525.0,23.6,46.0,36 months,0,6525.0,0.0,7.0,Verified,6525,Cash,RENT,6525,1932,0,1932.73,0.0,D,GA,D5,76.0,1800,1.0,58.0,45000.0,0.0,0.0
10987.02,7.89,8765.95,debt_consolidation,10987.02,100xx,17000.0,27.23,55.0,60 months,0,8234.05,8765.95,6.0,Verified,17000,Cash,RENT,17000,38666,0,2752.97,0.0,A,NY,A5,76.0,56700,0.0,55.0,65000.0,0.0,0.0
1831.95,22.35,7006.87,debt_consolidation,1831.95,750xx,8000.0,22.57,85.7,36 months,1,993.13,7006.87,5.0,Not Verified,8000,Cash,MORTGAGE,8000,7460,0,838.82,0.0,D,TX,D5,76.0,7300,0.0,80.0,143000.0,0.0,0.0
3405.03,10.42,4788.02,major_purchase,3405.03,917xx,7500.0,17.02,25.4,36 months,0,2711.98,4788.02,1.0,Source Verified,7500,Cash,RENT,7500,3660,0,693.05,0.0,B,CA,B3,76.0,14400,0.0,54.0,60000.0,0.0,0.0
4434.05,10.91,0.0,vacation,4434.0545075098,446xx,4300.0,19.71,36.8,36 months,2,4300.0,0.0,7.0,Source Verified,4300,Cash,OWN,4300,993,0,134.05,0.0,B,OH,B4,76.0,1800,0.0,48.0,42000.0,0.0,0.0
3821.17,15.31,0.0,other,3821.1730866514,280xx,3050.0,27.85,40.1,36 months,0,3050.0,0.0,6.0,Source Verified,3050,Cash,RENT,3050,4567,0,771.17,0.0,C,NC,C5,76.0,5800,0.0,69.0,32889.0,0.0,0.0
10296.15,12.99,596.38,debt_consolidation,10296.15,570xx,9000.0,27.53,72.5,36 months,1,8403.62,596.38,10.0,Source Verified,9000,Cash,MORTGAGE,9000,18188,0,1892.53,0.0,C,SD,C2,76.0,6300,0.0,94.0,67000.0,0.0,0.0
7459.19,13.58,14723.54,other,7459.19,880xx,20000.0,24.88,33.1,36 months,1,5276.46,14723.54,6.0,Verified,20000,Cash,MORTGAGE,20000,18792,0,2182.73,0.0,C,NM,C2,76.0,43600,0.0,33.0,23442.0,0.0,0.0
3165.01,6.08,5277.43,debt_consolidation,3165.01,112xx,8000.0,7.09,17.2,36 months,0,2722.57,5277.43,3.0,Source Verified,8000,Cash,RENT,8000,5215,0,442.44,0.0,A,NY,A2,76.0,30400,0.0,67.0,55000.0,0.0,0.0
26542.18,13.18,0.0,home_improvement,26542.18,189xx,24000.0,13.67,49.4,36 months,0,24000.0,0.0,10.0,Source Verified,24000,Cash,MORTGAGE,24000,34151,0,2542.18,0.0,C,PA,C3,76.0,34100,2.0,58.0,150000.0,0.0,0.0
38079.06,18.25,0.0,debt_consolidation,38079.0600061929,922xx,35000.0,17.41,32.6,36 months,0,35000.0,0.0,5.0,Verified,35000,Cash,MORTGAGE,35000,17321,0,3079.06,0.0,D,CA,D3,76.0,44700,0.0,57.0,84000.0,0.0,0.0
6587.36,17.97,0.0,debt_consolidation,6587.3592195798,112xx,5000.0,27.98,38.6,36 months,1,5000.0,0.0,10.0,Verified,5000,Cash,RENT,5000,3277,1,1527.36,0.0,D,NY,D4,58.0,2600,4.0,70.0,76000.0,0.0,0.0
10675.0,13.49,8498.87,debt_consolidation,10675.0,467xx,15000.0,13.56,30.8,60 months,0,6501.13,8498.87,10.0,Not Verified,15000,Cash,MORTGAGE,15000,6191,1,4173.87,0.0,C,IN,C2,57.0,13100,2.0,61.0,70000.0,0.0,0.0
1257.4,16.14,11205.45,other,1257.4,335xx,12000.0,16.46,18.6,36 months,0,794.55,11205.45,1.0,Verified,12000,Cash,RENT,12000,8122,1,462.85,0.0,C,FL,C4,52.0,16500,1.0,47.0,96000.0,0.0,0.0
12653.04,9.75,0.0,credit_card,12653.0400009382,330xx,12000.0,17.42,57.6,36 months,0,12000.0,0.0,10.0,Source Verified,12000,Cash,OWN,12000,24475,1,653.04,0.0,B,FL,B3,83.0,37500,1.0,58.0,50000.0,0.0,0.0
7371.77,11.44,7239.14,other,7371.77,465xx,12000.0,24.12,49.3,60 months,0,4760.86,7239.14,10.0,Not Verified,12000,Cash,MORTGAGE,12000,26871,0,2610.91,0.0,B,IN,B4,76.0,49800,1.0,49.0,90000.0,0.0,0.0
1579.6,7.84,15730.53,credit_card,1579.6,641xx,17000.0,27.21,53.1,36 months,0,1269.47,15730.53,3.0,Not Verified,17000,Cash,MORTGAGE,17000,20065,0,310.13,0.0,A,MO,A4,76.0,30900,0.0,73.0,68000.0,0.0,0.0
3675.23,6.71,10220.9,credit_card,3675.23,827xx,13300.0,3.49,31.3,36 months,0,3079.1,10220.9,10.0,Not Verified,13300,DirectPay,OWN,13300,9442,0,596.13,0.0,A,WY,A3,76.0,21300,0.0,31.0,91000.0,0.0,0.0
17913.7,13.99,3445.93,debt_consolidation,17913.7,210xx,17500.0,16.49,54.1,36 months,0,14054.07,3445.93,10.0,Not Verified,17500,Cash,RENT,17500,2650,0,3859.63,0.0,C,MD,C3,76.0,1100,0.0,52.0,44000.0,0.0,0.0
20811.43,6.83,0.0,debt_consolidation,20811.4260906715,850xx,20000.0,14.32,66.4,36 months,0,20000.0,0.0,10.0,Not Verified,20000,Cash,MORTGAGE,20000,65510,0,811.43,0.0,A,AZ,A3,76.0,93000,0.0,82.0,287000.0,0.0,0.0
2364.0,12.73,13698.43,credit_card,2364.0,321xx,15000.0,10.83,80.2,60 months,0,1301.57,13698.43,10.0,Source Verified,15000,DirectPay,MORTGAGE,15000,13874,1,1062.43,0.0,B,FL,B5,113.0,7600,0.0,80.0,50000.0,0.0,0.0
3073.82,7.46,19834.37,debt_consolidation,3073.82,030xx,22000.0,29.21,61.6,60 months,0,2165.63,19834.37,10.0,Source Verified,22000,DirectPay,MORTGAGE,22000,31802,0,908.19,0.0,A,NH,A4,76.0,45100,0.0,47.0,90000.0,0.0,0.0
3218.27,13.06,18278.51,credit_card,3218.27,845xx,20000.0,26.48,53.6,60 months,0,1721.49,18278.51,2.0,Verified,20000,Cash,MORTGAGE,20000,12213,1,1496.78,0.0,C,UT,C1,67.0,22800,0.0,81.0,84699.0,0.0,0.0
9011.27,12.74,2866.83,moving,9056.55,616xx,9950.0,16.09,57.0,36 months,0,7133.17,2852.49,10.0,Verified,10000,Cash,RENT,10000,28123,0,1923.38,0.0,C,IL,C1,76.0,34400,1.0,55.0,120000.0,0.0,0.0
17111.81,11.44,19056.66,credit_card,17111.81,794xx,30000.0,11.85,65.2,60 months,0,10943.34,19056.66,10.0,Source Verified,30000,Cash,MORTGAGE,30000,18247,0,6168.47,0.0,B,TX,B4,76.0,20000,0.0,65.0,63000.0,0.0,0.0
12853.69,7.39,0.0,debt_consolidation,12853.6919088208,571xx,12100.0,15.46,70.8,36 months,2,12100.0,0.0,1.0,Not Verified,12100,Cash,MORTGAGE,12100,10970,0,753.69,0.0,A,SD,A4,76.0,10500,0.0,88.0,60000.0,0.0,0.0
503.48,8.81,7608.64,credit_card,503.48,217xx,8000.0,9.42,12.5,36 months,0,391.36,7608.64,2.0,Not Verified,8000,Cash,RENT,8000,3757,0,112.12,0.0,A,MD,A5,76.0,30000,0.0,25.0,50000.0,0.0,0.0
3884.22,10.42,7005.88,credit_card,3884.22,640xx,10000.0,7.33,24.9,36 months,0,2994.12,7005.88,1.0,Source Verified,10000,Cash,MORTGAGE,10000,4581,0,890.1,0.0,B,MO,B3,76.0,13500,0.0,25.0,28000.0,0.0,0.0
6441.8,7.39,0.0,debt_consolidation,6441.8020728215,857xx,6000.0,15.96,20.6,36 months,0,6000.0,0.0,6.0,Not Verified,6000,Cash,MORTGAGE,6000,5531,0,441.8,0.0,A,AZ,A4,76.0,21400,0.0,24.0,30000.0,0.0,0.0
4504.48,9.92,10518.43,major_purchase,4504.48,339xx,14000.0,7.81,17.0,36 months,0,3481.57,10518.43,2.0,Verified,14000,DirectPay,RENT,14000,1585,0,1022.91,0.0,B,FL,B2,76.0,8300,0.0,17.0,12291.0,0.0,0.0
387.71,10.72,5714.65,credit_card,387.71,980xx,6000.0,20.78,87.9,36 months,1,285.35,5714.65,4.0,Not Verified,6000,Cash,RENT,6000,5186,0,102.36,0.0,B,WA,B2,76.0,5900,0.0,79.0,42000.0,0.0,0.0
7104.94,18.99,0.0,debt_consolidation,7104.94,601xx,7000.0,14.15,56.9,36 months,14,7000.0,0.0,10.0,Source Verified,7000,Cash,MORTGAGE,7000,6036,0,104.94,0.0,D,IL,D3,76.0,5100,0.0,73.0,91000.0,0.0,0.0
3172.93,9.92,12984.97,other,3172.93,465xx,15000.0,13.1,79.5,60 months,0,2015.03,12984.97,10.0,Not Verified,15000,Cash,MORTGAGE,15000,27746,0,1157.9,0.0,B,IN,B2,76.0,5400,0.0,77.0,48000.0,0.0,0.0
3776.74,6.99,0.0,moving,3776.7415660369,490xx,3600.0,2.46,7.8,36 months,0,3600.0,0.0,10.0,Verified,3600,Cash,RENT,3600,2209,0,176.74,0.0,A,MI,A2,76.0,21500,1.0,8.0,40000.0,0.0,0.0
9933.81,7.39,1223.24,debt_consolidation,9933.81,483xx,10000.0,7.82,43.5,36 months,2,8776.76,1223.24,8.0,Verified,10000,Cash,MORTGAGE,10000,13298,0,1157.05,0.0,A,MI,A4,76.0,15100,1.0,67.0,210000.0,0.0,0.0
1411.34,15.02,19314.46,debt_consolidation,1411.34,925xx,20000.0,7.77,80.1,60 months,0,685.54,19314.46,10.0,Source Verified,20000,Cash,RENT,20000,11933,0,725.8,0.0,C,CA,C3,76.0,11500,1.0,72.0,82000.0,0.0,0.0
1149.13,10.72,16191.51,debt_consolidation,1149.13,925xx,17000.0,15.1,42.7,36 months,0,808.49,16191.51,1.0,Verified,17000,Cash,MORTGAGE,17000,8580,0,340.64,0.0,B,CA,B2,76.0,17600,0.0,48.0,55000.0,0.0,0.0
4302.59,10.91,7723.56,debt_consolidation,4302.59,494xx,11000.0,25.31,15.6,36 months,0,3276.44,7723.56,1.0,Verified,11000,Cash,MORTGAGE,11000,2392,0,1026.15,0.0,B,MI,B4,76.0,8800,2.0,79.0,38500.0,0.0,0.0
1522.79,13.56,6450.81,debt_consolidation,1522.79,967xx,7500.0,21.75,59.0,36 months,0,1049.19,6450.81,10.0,Not Verified,7500,Cash,MORTGAGE,7500,29393,0,473.6,0.0,C,HI,C1,76.0,37600,0.0,64.0,111000.0,0.0,0.0
1473.85,6.83,4770.52,renewable_energy,1473.85,141xx,6000.0,1.61,3.6,36 months,0,1229.48,4770.52,6.0,Verified,6000,Cash,MORTGAGE,6000,712,0,244.37,0.0,A,NY,A3,76.0,17000,0.0,4.0,29748.0,0.0,0.0
2899.08,10.08,12802.83,debt_consolidation,2899.08,786xx,15000.0,23.68,61.0,36 months,0,2197.17,12802.83,3.0,Not Verified,15000,Cash,OWN,15000,13117,0,701.91,0.0,B,TX,B1,76.0,20700,0.0,69.0,100000.0,0.0,0.0
1083.0,18.94,14369.79,debt_consolidation,1083.0,853xx,15000.0,19.86,75.1,36 months,0,630.21,14369.79,1.0,Source Verified,15000,Cash,RENT,15000,15402,0,452.79,0.0,D,AZ,D2,76.0,19200,0.0,45.0,80000.0,0.0,0.0
7245.59,14.49,0.0,debt_consolidation,7245.5903458747,142xx,6000.0,16.34,33.3,36 months,7,6000.0,0.0,1.0,Source Verified,6000,Cash,RENT,6000,4794,2,1245.59,0.0,C,NY,C4,8.0,11500,3.0,105.0,42000.0,0.0,0.0
21089.51,19.99,12252.96,debt_consolidation,21089.51,100xx,22775.0,4.75,67.2,60 months,1,10522.04,12252.96,4.0,Source Verified,22775,Cash,RENT,22775,6994,0,10567.47,0.0,E,NY,E1,76.0,4200,2.0,70.0,110000.0,0.0,0.0
2325.74,14.47,18073.51,credit_card,2325.74,971xx,19200.0,13.5,72.1,60 months,0,1126.49,18073.51,10.0,Source Verified,19200,Cash,MORTGAGE,19200,12046,1,1199.25,0.0,C,OR,C2,73.0,12000,0.0,84.0,49600.0,0.0,0.0
466.84,8.19,4628.46,debt_consolidation,466.84,490xx,5000.0,27.38,84.6,36 months,0,371.54,4628.46,10.0,Not Verified,5000,Cash,MORTGAGE,5000,49151,0,95.3,0.0,A,MI,A4,76.0,58100,0.0,56.0,98700.0,0.0,0.0
8280.97,6.71,20035.19,credit_card,8280.97,900xx,27000.0,28.61,64.4,36 months,0,6964.81,20035.19,10.0,Source Verified,27000,DirectPay,RENT,27000,28087,0,1316.16,0.0,A,CA,A3,76.0,32100,0.0,47.0,80000.0,0.0,0.0
1573.73,11.55,17094.75,debt_consolidation,1573.73,210xx,18000.0,21.25,51.0,60 months,0,905.25,17094.75,1.0,Source Verified,18000,Cash,RENT,18000,22991,0,668.48,0.0,B,MD,B4,76.0,29500,1.0,52.0,62000.0,0.0,0.0
12892.41,10.49,1068.59,debt_consolidation,12892.41,765xx,12000.0,27.8,19.8,36 months,0,10931.41,1068.59,6.0,Source Verified,12000,Cash,MORTGAGE,12000,14628,0,1961.0,0.0,B,TX,B3,76.0,61100,0.0,55.0,60000.0,0.0,0.0
4670.74,12.73,16682.03,debt_consolidation,4670.74,049xx,20000.0,29.31,52.0,36 months,2,3317.97,16682.03,7.0,Not Verified,20000,Cash,MORTGAGE,20000,14197,0,1352.77,0.0,B,ME,B5,76.0,13300,0.0,56.0,130000.0,0.0,0.0
22930.66,19.99,0.0,debt_consolidation,22930.6582180099,750xx,21000.0,34.83,60.2,36 months,0,21000.0,0.0,10.0,Not Verified,21000,Cash,RENT,21000,22439,0,1930.66,0.0,D,TX,D4,76.0,33600,0.0,70.0,90000.0,0.0,0.0
4737.26,24.99,0.0,debt_consolidation,4737.2561423806,984xx,3500.0,16.96,74.0,36 months,0,3500.0,0.0,1.0,Not Verified,3500,Cash,RENT,3500,7849,1,1237.26,0.0,E,WA,E4,28.0,6350,4.0,74.0,30784.0,0.0,0.0
356.04,7.02,5508.71,home_improvement,356.04,761xx,5800.0,8.15,8.4,36 months,0,291.29,5508.71,2.0,Not Verified,5800,Cash,MORTGAGE,5800,712,0,64.75,0.0,A,TX,A2,76.0,7500,1.0,48.0,160000.0,0.0,0.0
5248.56,10.49,0.0,debt_consolidation,5248.5607526216,321xx,5000.0,15.79,34.2,36 months,0,5000.0,0.0,6.0,Not Verified,5000,Cash,MORTGAGE,5000,9503,0,248.56,0.0,B,FL,B3,76.0,22400,0.0,56.0,59000.0,0.0,0.0
38827.24,12.59,0.0,debt_consolidation,38892.0627641202,790xx,29950.0,9.11,9.2,60 months,0,30000.0,0.0,6.0,Source Verified,30000,Cash,MORTGAGE,30000,2471,0,8892.06,0.0,C,TX,C2,76.0,22400,0.0,53.0,112000.0,0.0,0.0
17611.44,5.32,3469.34,credit_card,17611.44,060xx,19500.0,8.97,68.8,36 months,0,16030.66,3469.34,10.0,Not Verified,19500,Cash,MORTGAGE,19500,15822,0,1580.78,0.0,A,CT,A1,76.0,20500,0.0,64.0,180000.0,0.0,0.0
1482.41,16.91,13083.5,car,1482.41,917xx,14000.0,6.71,57.2,36 months,0,916.5,13083.5,1.0,Not Verified,14000,Cash,MORTGAGE,14000,13278,0,565.91,0.0,C,CA,C5,76.0,19500,1.0,58.0,85000.0,0.0,0.0
5102.83,10.9,23207.67,debt_consolidation,5102.83,207xx,26300.0,8.77,5.1,60 months,0,3092.33,23207.67,10.0,Not Verified,26300,Cash,MORTGAGE,26300,50708,0,2010.5,0.0,B,MD,B4,76.0,71400,0.0,20.0,120000.0,0.0,0.0
1948.78,15.49,5710.95,debt_consolidation,1948.78,481xx,7000.0,15.47,78.9,36 months,0,1289.05,5710.95,7.0,Not Verified,7000,Cash,MORTGAGE,7000,6939,0,659.73,0.0,C,MI,C4,76.0,3800,0.0,85.0,58428.0,0.0,0.0
10675.67,19.99,9990.35,debt_consolidation,10675.67,811xx,14950.0,16.63,77.0,60 months,1,4959.65,9990.35,10.0,Verified,14950,Cash,MORTGAGE,14950,10466,0,5716.02,0.0,D,CO,D4,76.0,9400,0.0,59.0,34000.0,0.0,0.0
6967.95,14.07,26336.96,debt_consolidation,6967.95,577xx,30000.0,120.8,73.1,60 months,0,3663.04,26336.96,4.0,Verified,30000,Cash,MORTGAGE,30000,25004,0,3304.91,0.0,C,SD,C3,76.0,24700,0.0,76.0,15000.0,0.0,0.0
741.56,24.37,2315.83,debt_consolidation,741.56,112xx,2700.0,3.08,91.9,36 months,0,384.17,2315.83,5.0,Not Verified,2700,Cash,RENT,2700,2572,0,357.39,0.0,E,NY,E2,76.0,2500,1.0,54.0,72000.0,0.0,0.0
3088.61,16.14,19907.98,debt_consolidation,3088.61,480xx,21850.0,29.74,65.8,36 months,0,1942.02,19907.98,6.0,Source Verified,21850,DirectPay,RENT,21850,20121,0,1146.59,0.0,C,MI,C4,76.0,6700,1.0,62.0,55000.0,0.0,0.0
1553.03,12.98,34160.65,debt_consolidation,1554.14,100xx,34975.0,5.21,17.4,60 months,2,839.35,34136.25,4.0,Verified,35000,Cash,MORTGAGE,35000,2738,0,714.79,0.0,B,NY,B5,76.0,15400,0.0,71.0,165000.0,0.0,0.0
4223.7,14.08,12776.32,small_business,4223.7,719xx,15000.0,27.28,0.0,60 months,0,2223.68,12776.32,6.0,Verified,15000,Cash,OWN,15000,0,0,2000.02,0.0,C,AR,C3,76.0,0,0.0,61.0,15667.0,0.0,0.0
1725.46,15.02,8863.95,house,1725.46,366xx,10000.0,32.42,14.3,36 months,0,1136.05,8863.95,6.0,Verified,10000,Cash,MORTGAGE,10000,4388,1,589.41,0.0,C,AL,C3,44.0,2800,1.0,69.0,36000.0,0.0,0.0
1276.86,16.14,17401.11,debt_consolidation,1276.86,956xx,18000.0,3.76,38.9,60 months,1,598.89,17401.11,4.0,Source Verified,18000,Cash,MORTGAGE,18000,12523,0,677.97,0.0,C,CA,C4,76.0,24200,0.0,66.0,124000.0,0.0,0.0
8576.52,5.31,11932.42,debt_consolidation,8576.52,802xx,20000.0,16.03,10.5,36 months,0,8067.58,11932.42,6.0,Not Verified,20000,Cash,OWN,20000,5945,0,508.94,0.0,A,CO,A1,76.0,45100,0.0,22.0,68000.0,0.0,0.0
